--_BeginData_
NTU|Suagu|107,499.02|105,263.48|-2.08
NTU|SEEKER|114,589.29|112,205.48|-2.08
NTU|Hamilton|117,373.72|114,918.84|-2.09
SP|SP Investors|107,159.9|104,900.32|-2.11
SMU|TJMR Inc.|95,452.2|93,429.68|-2.12
NUS|Roussel|109,438.09|107,079.14|-2.16
SMU|Puggies|95,869.39|93,789.39|-2.17
NTU|Knowledge.Investment.Management|95,561.54|93,451.91|-2.21
NTU|HCIMS|96,186.77|94,026.77|-2.25
SP|Team Terry|77,384.93|75,644.93|-2.25
NTU|SE7EN|79,470.27|77,675.27|-2.26
NUS|Zathan|100,051.11|97,751.11|-2.3
NUS|Team Thinkers|98,855.19|96,572.62|-2.31
TP|Strawberry cheesecake|111,255.51|108,671.97|-2.32
SIM|Investodium|101,096.43|98,746.43|-2.32
NTU|TraderDuo|103,425.77|101,000.77|-2.34
TP|Forever Together|103,355.26|100,856.34|-2.42
NTU|PXRZ|117,704.79|114,814|-2.46
SMU|Econ CU |111,157.23|108,407.23|-2.47
NUS|Sunchbe|102,826.07|100,266.07|-2.49
NTU|Sunder|113,248.68|110,423.68|-2.49
SIM|Hustler|108,195.2|105,473.57|-2.52
SMU|Team SMU-traders|99,203.1|96,703.1|-2.52
NTU|chiching|108,307.18|105,577.18|-2.52
NTU|The Ballad|95,699.29|93,274.29|-2.53
SMU|2304 Team Bravo|99,840.16|97,308.39|-2.54
SIM|Gusto|108,419.36|105,629.36|-2.57
SMU|Balalayki|100,803.49|98,204.73|-2.58
NTU|Winning Team|103,685.11|101,004.76|-2.59
NTU|Martingale|108,015.72|105,215.72|-2.59
SIM|Rest in 5|79,725.15|77,645.65|-2.61
SIM|slackerclub|85,234.04|82,980.5|-2.64
NUS|Et Cetera|107,988.13|105,080.51|-2.69
NUS|Red Bull|96,854.73|94,194.73|-2.75
NUS|Black¨CScholes|95,522.45|92,844.8|-2.8
NTU|SWG|112,070.2|108,924|-2.81
NP|Inexperience Duo|105,746.57|102,752.9|-2.83
SIM|mad skillz|107,591.49|104,532.96|-2.84
NTU|Ms GJ|99,142.86|96,316.08|-2.85
NUS|A Team|97,944.06|95,111.06|-2.89
NUS|Madeoff Bros|107,337.36|104,212.36|-2.91
NTU|stress|98,696.42|95,821.42|-2.91
SIM|30k Ghost|97,065.98|94,208.78|-2.94
TP|SMI|111,689.54|108,390.52|-2.95
SIM|No mistake|100,973.15|97,973.15|-2.97
NUS|The avengers|99,423.56|96,451.44|-2.99
NP|Hunter|102,730.98|99,626.98|-3.02
NUS|Ein Haufen|78,102.88|75,728.21|-3.04
NTU|ixviyu|99,392.76|96,304.24|-3.11
SIM|Unnicorn|104,402.33|101,147.85|-3.12
RP|LJD|97,566.76|94,515.24|-3.13
SP|SP Traders|93,619.46|90,689.32|-3.13
NTU|CMI SECURITIES|93,999.57|91,039.57|-3.15
RP|Trade -Win|80,239.01|77,708.17|-3.15
NTU|Asian Delights|89,912.82|87,052.82|-3.18
NTU|Rojak|99,589.12|96,352.59|-3.25
NUS|ElephantOne|98,044.57|94,849.57|-3.26
NTU|DND|101,969.78|98,620.63|-3.28
TP|Justarandomgroup|78,108.84|75,516.42|-3.32
SIM|Skc|87,002.47|84,037.74|-3.41
NUS|Bullrun|100,353.23|96,820.9|-3.52
NUS|InvestmentGurus|78,494.93|75,719.93|-3.54
NTU|MunnyMunny|112,773.25|108,769.6|-3.55
NTU|Cash Cow|76,064.33|73,353.67|-3.56
NTU|30k|102,490.58|98,783.8|-3.62
NP|BLC|100,374.91|96,737.85|-3.62
SIM|SIM-vestment|106,764.86|102,891.86|-3.63
NTU|Chance Please!|81,887.85|78,907.85|-3.64
NP|Chao Fund|88,152.93|84,937.8|-3.65
SP|Chronos|99,427.84|95,783.2|-3.67
NTU|Team Traders|99,130.93|95,494.95|-3.67
SP|SP-UOB Kay Hian|114,310.68|110,083.87|-3.7
NTU|Grüß Gott|91,945.27|88,515.27|-3.73
NUS|Prospectors|101,144.12|97,342.49|-3.76
NTU|S2A2|104,751.66|100,776.66|-3.79
NTU|Green Jewel|100,000|96,193.08|-3.81
NUS|Team Triumph|90,192.68|86,742.68|-3.83
SIM|Mindful|78,246.57|75,241.57|-3.84
NTU|YaoCoolYidian|108,845.48|104,645.48|-3.86
SMU|The Ballers|110,036.97|105,765.68|-3.88
NTU|DoubleDips|90,486.41|86,966.36|-3.89
SIM|speculators|95,551.34|91,833.08|-3.89
NTU|hellomoto|99,974.3|96,070.78|-3.9
NTU|Real Consulting|80,000|76,876.1|-3.9
NTU|1081|103,410.04|99,354.14|-3.92
NUS|Dual Intelligence |95,528.44|91,753.44|-3.95
NUS|Forza Soldi|97,870.7|93,996.73|-3.96
SMU|TGF|103,616.86|99,496.52|-3.98
NUS|Random Talks|87,410.1|83,930.1|-3.98
NUS|BuyAndHold|97,957.81|94,053.53|-3.99
NUS|EFX|100,109.39|96,102.94|-4
NTU|Veles |112,812.69|108,290.8|-4.01
NTU|bigsix|99,324.54|95,334.54|-4.02
NTU|Annyeong|110,674.69|106,217.64|-4.03
NUS|2114|82,277.94|78,957.94|-4.04
NUS|The Trading Espionage|78,245.5|75,083.79|-4.04
NTU|Super warior|98,892.76|94,892.76|-4.04
OU|One Raffles Quay Ninjas|120,765.82|115,683.65|-4.21
SIM|W.H.Y|80,945.45|77,513.76|-4.24
NUS|Asian Financial Crisis|85,059.59|81,432.12|-4.26
NTU|Team Ingenium|108,323.51|103,593.51|-4.37
NTU|The Amateurs|80,742.33|77,210.01|-4.37
NTU|A1|100,979.59|96,539.59|-4.4
SMU|The Bullraiders|101,774.88|97,274.88|-4.42
OU|flying mouth|129,349.64|123,619.24|-4.43
NTU|emosewa|117,085.84|111,816.68|-4.5
NUS|RENUS|79,592.88|75,992.88|-4.52
SMU|Take Profit|99,572.25|95,060.42|-4.53
NTU|Team Dereks|109,709.82|104,709.82|-4.56
NP|BE*R MARKET|62,533.08|59,653.08|-4.61
NTU|team89|109,839.63|104,752.83|-4.63
SMU|Legends|80,659.6|76,909.6|-4.65
NTU|Short Term Capital Management|115,269.52|109,769.52|-4.77
NUS|Starducks|103,542.4|98,542.4|-4.83
NUS|GX|125,747.74|119,601.58|-4.89
SIM|Alpha Advantage|85,686.37|81,486.37|-4.9
NP|Visionary|79,973.11|76,048.11|-4.91
NTU|Team SS|98,617.82|93,767.82|-4.92
NTU|KAP|94,633.61|89,943.8|-4.96
SIM|Just Like This|78,803.76|74,882|-4.98
NTU|Simplicity|82,238.74|78,038.44|-5.11
NUS|Team AC|111,997.27|106,253.32|-5.13
NTU|Trend Riders|112,613.9|106,816.57|-5.15
NTU|Diversification |111,410.38|105,640|-5.18
NP|Beast|100,444.29|95,234.29|-5.19
SMU|Team ASA|102,026.56|96,656.16|-5.26
SMU|SMU Alpha Seekers|130,756.49|123,781.49|-5.33
NTU|JND|93,060.1|88,064.72|-5.37
NTU|WAMY|114,943.6|108,697.05|-5.43
NTU|Jimmies|110,899.55|104,712.48|-5.58
NTU|Blue Chips|100,061.61|94,402.19|-5.66
NTU|ThinkAgain|101,127.66|95,285.25|-5.78
NTU|Xing Ji|100,073.45|94,289.24|-5.78
NTU|LoliGo|111,788.71|105,309.03|-5.8
NUS|Huat|96,317.31|90,717.31|-5.81
NTU|Team Aura|102,220.38|96,230.38|-5.86
NTU|Arbalest Capital|103,374.21|97,244.66|-5.93
NTU|Techies|105,835.11|99,525.59|-5.96
NTU|ANGRY BANANA|107,729.08|101,163.31|-6.09
NUS|FIN3SS3|103,917.47|97,548.86|-6.13
NTU|YU|86,562.25|81,203.86|-6.19
NTU|Cylon|77,910.55|73,066.03|-6.22
NTU|Croc|89,705.52|84,115.52|-6.23
NTU|Black Swan|81,709.29|76,597.29|-6.26
SIM|Winner|100,316.16|93,996.62|-6.3
SIM|ACE|105,275.48|98,521.96|-6.42
NTU|United|109,328.25|102,292.55|-6.44
NTU|Dominance|106,105.11|99,233.64|-6.48
NUS|Challenge|99,691.77|93,111.77|-6.6
NP|Anoymous|106,404.93|99,378.11|-6.6
NUS|ilovemunchkin|74,339.23|69,339.23|-6.73
NTU|The awakening|94,311.2|87,642.86|-7.07
NTU|Four Wonders|101,590.05|94,216.44|-7.26
NUS|investsocial|66,778.07|61,878.07|-7.34
NUS|Blue Horseshoe|99,493.7|91,967.45|-7.56
SIM|Neotactics|105,460.32|97,435.26|-7.61
NUS|A Ton Of Money|107,921.07|99,544.28|-7.76
NTU|luckystrike|102,676.95|94,614.45|-7.85
NUS|alternatesphere|74,321.29|68,254.29|-8.16
NTU|TryMe|77,714.87|71,354.87|-8.18
SMU|Nice to Meet you!|115,608.64|106,128.56|-8.2
NUS|Pinnacle Traders|94,540.61|86,740.61|-8.25
NTU|Underdogs|105,121.65|96,260.2|-8.43
NUS|Team JJ|49,149.48|44,997.48|-8.45
SIM|A.I.M|90,257|82,556.24|-8.53
NUS|Vegetables|96,486.33|88,086.33|-8.71
NUS|Tuna|71,770.46|65,410.46|-8.86
NUS|Blitzstock|97,940.83|89,090.83|-9.04
NUS|MALACCANS|113,845.03|103,394.03|-9.18
NUS|WWK|91,392.55|82,903.42|-9.29
SP|marketleader|100,337.68|90,995.68|-9.31
NUS|TEAM CALIFORNIA|85,181.16|77,107.16|-9.48
NUS|MW Fund|101,596.22|91,723.51|-9.72
NTU|KDKW|125,723.17|113,357.78|-9.84
NTU|The Underdogs|107,154.48|96,566.26|-9.88
NTU|Gryphons|106,237.09|95,737.09|-9.88
SMU|Harvest Fund|78,403.62|70,389.62|-10.22
SMU|First Capital|98,371.35|88,241.35|-10.3
NTU|Klax|115,121.83|103,117.98|-10.43
NTU|Lim Siow Tedja|101,058.55|90,168.55|-10.78
NTU|Beta Invertors|105,889.51|94,154.51|-11.08
NTU|HappyHouse|120,478|106,783|-11.37
NTU|Alpha Turtles|100,423.97|88,769.21|-11.61
NTU|ACS|105,039.71|92,815.71|-11.64
NUS|Munch&Crunch|105,159.26|92,887.74|-11.67
NUS|Brandon Tee|99,452.49|87,764.1|-11.75
RP|The One|57,504.73|50,670.73|-11.88
NTU|ES|131,899.62|116,060.98|-12.01
SP|Only for the money|75,478.32|66,286.32|-12.18
NUS|Weibo|32,258.84|28,208.84|-12.55
NTU|kookaburra|111,295.96|97,196.66|-12.67
RP|Magnate|87,318.28|76,014.25|-12.95
NUS|iTeam|107,887.44|93,620.91|-13.22
NTU|Supper Bros|95,217.66|82,622.66|-13.23
NTU|ANQ|131,306.6|112,404.37|-14.4
SP|Happy friends|105,326.93|89,870.93|-14.67
NUS|TYHH|76,638.4|65,128.4|-15.02
NTU|Uno|83,536.44|70,336.44|-15.8
NUS|SGXERs|78,773.56|66,173.56|-16
NTU|Monas Epitome|71,814.84|59,988.08|-16.47
SMU|Archipelago Capital|99,274.27|82,883.88|-16.51
NTU|2046|110,216.32|91,509.78|-16.97
NTU|BiXeL|109,645.83|90,922.29|-17.08
NUS|Bearish Titans|52,075.24|43,075.24|-17.28
NTU|EcoViro|108,676.14|89,170.67|-17.95
NTU|GnB|107,018.61|87,157.96|-18.56
SIM|Canopus|100,309.5|81,582.3|-18.67
NUS|MarginTraders|76,603.77|61,625.33|-19.55
SMU|Pinnacle Trading|112,963.4|89,809.76|-20.5
NUS|Dynamic Fund|46,321.88|35,296.12|-23.8
NTU|MI3|47,158.53|35,125.77|-25.52
NTU|42nd St Capital|47,557.69|34,087.69|-28.32
NP|Fraudteam|83,832.24|58,942.24|-29.69
TP|Ascention|102,761.87|58,554.83|-43.02
NUS|Rio|110,954.91|59,388.91|-46.47
SIM|We are Young|33,007.26|-7,792.74|-123.61
--_EndData_
