--_BeginData_
NUS|AGAPE|110000.000|110759.100|0.6900909090909091
NTU|DTSL Trading|100000.000|100683.600|0.6836000000000000
NTU|NTraders|110000.000|110747.370|0.6794272727272727
NUS|Prospectors|100000.000|100655.880|0.6558800000000000
SMU|MBS|100000.000|100655.830|0.6558300000000000
SMU|The Traders|100000.000|100646.930|0.6469300000000000
NTU|Emotionless|110000.000|110691.410|0.6285545454545455
NTU|Wonder Boys|80000.000|80499.420|0.6242750000000000
TP|Justarandomgroup|80000.000|80494.190|0.6177375000000000
NTU|JCH|80000.000|80492.910|0.6161375000000000
RP|JS|100000.000|100578.905|0.5789050000000000
SMU|siongmin|100000.000|100550.130|0.5501300000000000
SMU|WHO|100000.000|100542.650|0.5426500000000000
NUS|k|100000.000|100541.410|0.5414100000000000
SMU|First Capital|100000.000|100538.210|0.5382100000000000
NUS|WWK|80000.000|80429.700|0.5371250000000000
NUS|TOTORO|110000.000|110552.930|0.5026636363636364
NUS|Aces Elite|80000.000|80400.225|0.5002812500000000
SMU|2C Capital|100000.000|100477.670|0.4776700000000000
NTU|The ONE and ONLY|100000.000|100473.240|0.4732400000000000
NUS|ACT like one|80000.000|80346.440|0.4330500000000000
NTU|Toto Team|80000.000|80346.420|0.4330250000000000
NTU|Zest|90000.000|90389.370|0.4326333333333333
SMU|Technical turtle|100000.000|100423.240|0.4232400000000000
SMU|Lee|100000.000|100418.820|0.4188200000000000
NUS|Zenith|110000.000|110455.690|0.4142636363636364
NUS|Very Big Money|80000.000|80319.500|0.3993750000000000
NUS|Aeon|90000.000|90352.100|0.3912222222222222
SMU|Massive|80000.000|80304.450|0.3805625000000000
NTU|S Square |110000.000|110411.450|0.3740454545454545
NUS|Cinnamon|100000.000|100351.078|0.3510780000000000
TP|JHKC|90000.000|90312.920|0.3476888888888889
NTU|4-Leaf-Clover|110000.000|110369.120|0.3355636363636364
NTU|A1|100000.000|100314.590|0.3145900000000000
SMU|SMUSKTEERS|100000.000|100306.698|0.3066980000000000
NUS|Epsilon|110000.000|110335.262|0.3047836363636364
NTU|Trade Bulls|110000.000|110309.531|0.2813918181818182
NTU|Buck's Life|80000.000|80222.610|0.2782625000000000
RP|Young and dangerous|100000.000|100273.210|0.2732100000000000
SMU|Team ASA|100000.000|100217.560|0.2175600000000000
SIM|TitansUnleashed|100000.000|100216.260|0.2162600000000000
NTU|HL Milk|110000.000|110236.110|0.2146454545454545
SIM|Team Bravo|100000.000|100203.180|0.2031800000000000
NP|KYO|100000.000|100192.790|0.1927900000000000
SMU|Gnillort|100000.000|100188.960|0.1889600000000000
OU|RVV|100000.000|100177.870|0.1778700000000000
SIM|mad skillz|110000.000|110194.170|0.1765181818181818
NTU|aloha|100000.000|100143.480|0.1434800000000000
NUS|Ifiance|80000.000|80111.200|0.1390000000000000
NTU|Miliionaire|100000.000|100127.570|0.1275700000000000
NTU|Bliss|110000.000|110136.420|0.1240181818181818
NUS|Shotgunners|100000.000|100111.310|0.1113100000000000
NP|Hunter|100000.000|100103.460|0.1034600000000000
NTU|Beta Invertors|100000.000|100102.560|0.1025600000000000
NUS|Trade4|100000.000|100093.402|0.0934020000000000
SIM|Winner|100000.000|100091.811|0.0918110000000000
NTU|Allstar|80000.000|80073.240|0.0915500000000000
NTU|Angsana|110000.000|110100.290|0.0911727272727273
SMU|AlphaPlus |100000.000|100086.025|0.0860250000000000
SMU|Lioshare|100000.000|100078.730|0.0787300000000000
SIM|TEAM SY|110000.000|110081.920|0.0744727272727273
NUS|World Peace|100000.000|100073.230|0.0732300000000000
TP|SDQ Investments|100000.000|100069.720|0.0697200000000000
NUS|The avengers|100000.000|100067.780|0.0677800000000000
NUS|CIT|100000.000|100066.470|0.0664700000000000
SP|SP Traders|90000.000|90053.838|0.0598200000000000
NUS|FVAJ|110000.000|110064.080|0.0582545454545455
NTU|NTU_Traders|100000.000|100056.440|0.0564400000000000
SIM|Ice Cream Team|80000.000|80041.110|0.0513875000000000
SP|Triple N|90000.000|90042.660|0.0474000000000000
NTU|EPIC|100000.000|100047.380|0.0473800000000000
NTU|I Ching|110000.000|110049.490|0.0449909090909091
OU|Gu Piao Wang|90000.000|90039.720|0.0441333333333333
SMU|Fundamentally Technical|110000.000|110039.320|0.0357454545454545
TP|Entirety|110000.000|110038.580|0.0350727272727273
NTU|MSDS|80000.000|80024.290|0.0303625000000000
NUS|The A Team|110000.000|110033.220|0.0302000000000000
